,Year,State,County,NAME,Total_Pop,Male_Pop,Female_Pop,Age_Median,White_Pop,Black_AA_Pop,AmericanIndian_AlasNative_Pop,Asian_Pop,PacificNative_Pop,OtherRace_Pop,Social_Security,Gini,PerCapita_Income,state,county
2894,2017, Oregon,Multnomah County,"Multnomah County, Oregon",807555,399370,408185,37.3,626905,44359,8449,59897,5003,42481,78366,0.4684,36079,41,051
2895,2017, Oregon,Polk County,"Polk County, Oregon",83696,41953,41743,36.4,75900,1065,1399,2011,1188,1408,10778,0.4256,24445,41,053
2896,2017, Oregon,Umatilla County,"Umatilla County, Oregon",76985,40730,36255,36.1,64373,946,3134,220,220,2827,8532,0.4190,22577,41,059
2897,2017, Oregon,Washington County,"Washington County, Oregon",588957,290305,298652,36.9,446384,12620,3731,62424,1546,32572,55063,0.4132,37361,41,067
2898,2017, Oregon,Yamhill County,"Yamhill County, Oregon",105722,54239,51483,37.9,93261,1115,1492,1317,274,4511,12375,0.4413,30148,41,071
2899,2017, Pennsylvania,Adams County,"Adams County, Pennsylvania",102336,50377,51959,43.7,94224,1192,0,1001,0,2895,15049,0.4007,30301,42,001
2900,2017, Pennsylvania,Allegheny County,"Allegheny County, Pennsylvania",1223048,591226,631822,41.0,974521,154620,1710,46876,437,39363,180679,0.4883,37123,42,003
2901,2017, Pennsylvania,Armstrong County,"Armstrong County, Pennsylvania",65642,32717,32925,46.4,,,,,,,10894,0.4292,24915,42,005
2902,2017, Pennsylvania,Beaver County,"Beaver County, Pennsylvania",166140,79499,86641,45.2,149367,9726,273,716,224,5225,28134,0.4302,29770,42,007
2903,2017, Pennsylvania,Berks County,"Berks County, Pennsylvania",417854,205608,212246,39.8,339051,27140,2530,6194,0,23610,53556,0.4404,30081,42,011
2904,2017, Pennsylvania,Blair County,"Blair County, Pennsylvania",123457,60279,63178,43.3,117516,1839,86,506,0,2762,20798,0.4503,25912,42,013
2905,2017, Pennsylvania,Bucks County,"Bucks County, Pennsylvania",628341,308229,320112,44.0,552398,26163,926,31060,0,10449,81748,0.4510,43782,42,017
2906,2017, Pennsylvania,Butler County,"Butler County, Pennsylvania",187108,93136,93972,43.3,179865,1322,28,2277,59,3462,26761,0.4406,36566,42,019
2907,2017, Pennsylvania,Cambria County,"Cambria County, Pennsylvania",133054,64757,68297,45.5,124342,4820,76,875,0,2199,25286,0.4212,25167,42,021
2908,2017, Pennsylvania,Carbon County,"Carbon County, Pennsylvania",63853,31354,32499,45.9,,,,,,,11146,0.4077,25104,42,025
2909,2017, Pennsylvania,Centre County,"Centre County, Pennsylvania",162660,85762,76898,32.1,141962,6749,148,11077,0,2154,16713,0.4722,29433,42,027
2910,2017, Pennsylvania,Chester County,"Chester County, Pennsylvania",519293,256152,263141,40.0,443075,29921,355,29680,64,9849,54827,0.4547,47583,42,029
2911,2017, Pennsylvania,Clearfield County,"Clearfield County, Pennsylvania",79685,41347,38338,45.0,75051,3088,341,305,0,792,12285,0.4470,23214,42,033
2912,2017, Pennsylvania,Columbia County,"Columbia County, Pennsylvania",65932,31866,34066,40.4,,,,,,,8954,0.4478,26284,42,037
2913,2017, Pennsylvania,Crawford County,"Crawford County, Pennsylvania",86159,42412,43747,43.7,82305,2104,152,335,131,873,13853,0.4419,26412,42,039
2914,2017, Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",250066,123406,126660,40.2,219512,9314,479,10958,28,6970,32390,0.4261,35517,42,041
2915,2017, Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",275710,133420,142290,39.7,194341,56338,567,11771,0,8333,35406,0.4315,31499,42,043
2916,2017, Pennsylvania,Delaware County,"Delaware County, Pennsylvania",564696,271987,292709,38.9,385543,119536,391,32927,665,16715,67441,0.4902,39516,42,045
2917,2017, Pennsylvania,Erie County,"Erie County, Pennsylvania",274541,135888,138653,39.4,236901,19165,916,4838,47,8719,38801,0.4647,27295,42,049
2918,2017, Pennsylvania,Fayette County,"Fayette County, Pennsylvania",131504,64964,66540,45.6,121719,5884,0,333,180,3016,22679,0.4698,25885,42,051
2919,2017, Pennsylvania,Franklin County,"Franklin County, Pennsylvania",154234,76306,77928,41.9,143122,6753,302,1250,0,1803,22413,0.3936,29365,42,055
2920,2017, Pennsylvania,Indiana County,"Indiana County, Pennsylvania",84953,41828,43125,40.9,80324,1830,7,1218,11,1299,12624,0.4639,25355,42,063
2921,2017, Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",210761,102390,108371,42.6,193469,5588,96,5881,89,4416,32848,0.4747,28397,42,069
2922,2017, Pennsylvania,Lancaster County,"Lancaster County, Pennsylvania",542903,265804,277099,38.8,483054,22555,364,12603,173,12806,66384,0.4120,29786,42,071
2923,2017, Pennsylvania,Lawrence County,"Lawrence County, Pennsylvania",87069,42087,44982,45.7,81047,2869,52,319,0,2417,16018,0.4475,27618,42,073
2924,2017, Pennsylvania,Lebanon County,"Lebanon County, Pennsylvania",139754,68507,71247,41.2,120690,3416,151,2178,161,2294,19555,0.4078,27954,42,075
2925,2017, Pennsylvania,Lehigh County,"Lehigh County, Pennsylvania",366494,180138,186356,39.5,290937,26861,1486,12844,0,13150,47401,0.4570,31539,42,077
2926,2017, Pennsylvania,Luzerne County,"Luzerne County, Pennsylvania",317343,156581,160762,43.2,280817,15601,341,4545,118,4489,49891,0.4441,27944,42,079
2927,2017, Pennsylvania,Lycoming County,"Lycoming County, Pennsylvania",113841,56388,57453,40.6,104782,5652,112,644,0,2343,16825,0.4377,27568,42,081
2928,2017, Pennsylvania,Mercer County,"Mercer County, Pennsylvania",111750,55062,56688,45.0,101560,6938,255,733,9,1646,20521,0.4322,26146,42,085
2929,2017, Pennsylvania,Monroe County,"Monroe County, Pennsylvania",168046,83004,85042,42.7,128453,24258,859,4255,0,4951,21706,0.4113,29674,42,089
2930,2017, Pennsylvania,Montgomery County,"Montgomery County, Pennsylvania",826075,401904,424171,41.2,653389,79031,847,63010,93,19484,98470,0.4707,47552,42,091
2931,2017, Pennsylvania,Northampton County,"Northampton County, Pennsylvania",303405,149609,153796,42.6,260162,19464,732,8693,0,9213,43773,0.4609,34425,42,095
2932,2017, Pennsylvania,Northumberland County,"Northumberland County, Pennsylvania",92029,46329,45700,44.6,86841,3002,121,351,58,1005,15872,0.4407,24556,42,097
2933,2017, Pennsylvania,Philadelphia County,"Philadelphia County, Pennsylvania",1580863,748125,832738,34.4,665060,663708,5742,115279,406,43381,168047,0.5576,26039,42,101
2934,2017, Pennsylvania,Schuylkill County,"Schuylkill County, Pennsylvania",142569,73456,69113,44.6,133712,3933,211,581,0,3001,23255,0.4195,25800,42,107
2935,2017, Pennsylvania,Somerset County,"Somerset County, Pennsylvania",74501,39029,35472,46.1,70900,2003,15,91,25,1229,12462,0.4004,23423,42,111
2936,2017, Pennsylvania,Washington County,"Washington County, Pennsylvania",207298,101889,105409,44.5,193401,7776,164,1906,0,3338,32561,0.4704,34664,42,125
2937,2017, Pennsylvania,Westmoreland County,"Westmoreland County, Pennsylvania",352627,171844,180783,47.2,334051,8262,137,3242,0,6536,59878,0.4440,33445,42,129
2938,2017, Pennsylvania,York County,"York County, Pennsylvania",446078,220124,225954,41.2,397989,25570,641,6951,302,11626,59315,0.4141,31149,42,133
2939,2017, Rhode Island,Kent County,"Kent County, Rhode Island",163760,78328,85432,43.8,151122,2255,97,5324,0,3421,24096,0.4436,38583,44,003
2940,2017, Rhode Island,Newport County,"Newport County, Rhode Island",83460,41041,42419,44.9,74578,3902,482,1726,0,2157,10953,0.4490,42734,44,005
2941,2017, Rhode Island,Providence County,"Providence County, Rhode Island",637357,309340,328017,37.3,477587,58493,3701,26696,1128,26226,71355,0.4764,30312,44,007
2942,2017, Rhode Island,Washington County,"Washington County, Rhode Island",126150,61320,64830,43.9,117358,1675,1271,2898,0,1425,17118,0.4485,41639,44,009
2943,2017, South Carolina,Aiken County,"Aiken County, South Carolina",168179,81016,87163,41.6,119316,41838,899,1853,0,3164,26558,0.4463,26675,45,003
2944,2017, South Carolina,Anderson County,"Anderson County, South Carolina",198759,96406,102353,40.6,159254,32700,526,1912,85,3438,29290,0.4646,26676,45,007
2945,2017, South Carolina,Beaufort County,"Beaufort County, South Carolina",186844,90148,96696,45.1,141002,36478,138,2757,205,2198,31262,0.4909,34869,45,013
2946,2017, South Carolina,Berkeley County,"Berkeley County, South Carolina",217937,107760,110177,36.3,146907,52162,1067,4789,0,7780,21981,0.4422,28509,45,015
2947,2017, South Carolina,Charleston County,"Charleston County, South Carolina",401438,194811,206627,37.8,276815,107685,535,4841,0,10166,44070,0.5049,37345,45,019
2948,2017, South Carolina,Darlington County,"Darlington County, South Carolina",67265,31738,35527,40.6,,,,,,,12265,0.4572,22850,45,031
2949,2017, South Carolina,Dorchester County,"Dorchester County, South Carolina",156456,76567,79889,37.2,105803,41428,588,2665,0,3579,15493,0.4103,29357,45,035
2950,2017, South Carolina,Florence County,"Florence County, South Carolina",138566,65231,73335,39.8,74254,59114,224,2275,51,1537,19051,0.4712,23694,45,041
2951,2017, South Carolina,Greenville County,"Greenville County, South Carolina",506837,246008,260829,38.2,373696,86658,1291,12035,4294,13811,61709,0.4727,30920,45,045
2952,2017, South Carolina,Greenwood County,"Greenwood County, South Carolina",70355,32304,38051,40.1,,,,,,,10444,0.4941,23959,45,047
2953,2017, South Carolina,Horry County,"Horry County, South Carolina",333268,159842,173426,45.8,270297,44562,948,4361,344,5284,59487,0.4575,25772,45,051
2954,2017, South Carolina,Kershaw County,"Kershaw County, South Carolina",65036,31919,33117,42.2,,,,,,,8614,0.4577,25919,45,055
2955,2017, South Carolina,Lancaster County,"Lancaster County, South Carolina",92550,43626,48924,42.7,,,,,,,14579,0.4436,28059,45,057
2956,2017, South Carolina,Laurens County,"Laurens County, South Carolina",66848,33154,33694,41.1,46491,16270,0,145,0,2150,10513,0.4502,19648,45,059
2957,2017, South Carolina,Lexington County,"Lexington County, South Carolina",290642,141605,149037,38.9,230485,44493,1052,5338,0,4901,36064,0.4258,29666,45,063
2958,2017, South Carolina,Oconee County,"Oconee County, South Carolina",77270,38412,38858,46.7,67196,5481,1735,686,0,1338,14290,0.4679,28873,45,073
2959,2017, South Carolina,Orangeburg County,"Orangeburg County, South Carolina",87476,40313,47163,40.6,30211,54133,145,938,0,1465,11271,0.4994,21425,45,075
2960,2017, South Carolina,Pickens County,"Pickens County, South Carolina",123479,61556,61923,36.3,108449,8761,195,2165,0,2120,16213,0.4577,25285,45,077
2961,2017, South Carolina,Richland County,"Richland County, South Carolina",411592,199816,211776,33.6,183910,195838,537,12145,518,9129,39167,0.5085,29306,45,079
2962,2017, South Carolina,Spartanburg County,"Spartanburg County, South Carolina",306854,149205,157649,38.5,223257,60280,252,7405,306,9384,41093,0.4695,26422,45,083
2963,2017, South Carolina,Sumter County,"Sumter County, South Carolina",106847,52248,54599,37.3,50529,50835,310,1382,212,2380,13521,0.4554,22963,45,085
2964,2017, South Carolina,York County,"York County, South Carolina",266439,129096,137343,38.5,197776,52691,1959,5516,273,4974,29385,0.4477,32147,45,091
2965,2017, South Dakota,Minnehaha County,"Minnehaha County, South Dakota",188616,94426,94190,35.1,162607,10001,3212,3762,104,7368,18843,0.4198,30541,46,099
2966,2017, South Dakota,Pennington County,"Pennington County, South Dakota",110141,55011,55130,37.4,91568,1199,9485,1556,542,4802,15014,0.4428,29459,46,103
2967,2017, Tennessee,Anderson County,"Anderson County, Tennessee",76257,37034,39223,43.4,69020,1773,71,1207,0,3018,12689,0.4710,28256,47,001
2968,2017, Tennessee,Blount County,"Blount County, Tennessee",129929,62529,67400,43.8,122346,2981,419,1137,398,2648,20566,0.4698,29453,47,009
2969,2017, Tennessee,Bradley County,"Bradley County, Tennessee",105560,51351,54209,38.4,93614,5503,118,1407,93,1522,12776,0.4273,24747,47,011
2970,2017, Tennessee,Davidson County,"Davidson County, Tennessee",691243,333568,357675,34.4,447669,185187,1507,24546,598,21650,65250,0.4785,34470,47,037
2971,2017, Tennessee,Greene County,"Greene County, Tennessee",68808,33207,35601,45.0,,,,,,,13015,0.4514,21602,47,059
2972,2017, Tennessee,Hamilton County,"Hamilton County, Tennessee",361613,174008,187605,39.7,273702,68670,647,8498,0,5264,48094,0.5041,31972,47,065
2973,2017, Tennessee,Knox County,"Knox County, Tennessee",461860,224222,237638,37.5,393661,41214,951,11527,0,7853,55191,0.4932,32994,47,093
2974,2017, Tennessee,Madison County,"Madison County, Tennessee",97643,46799,50844,38.3,,,,,,,13560,0.4785,25246,47,113
2975,2017, Tennessee,Maury County,"Maury County, Tennessee",92163,45796,46367,38.6,77627,10249,0,1048,148,2010,11289,0.4352,27860,47,119
2976,2017, Tennessee,Montgomery County,"Montgomery County, Tennessee",200182,100388,99794,30.9,141330,39184,792,3663,871,11227,15655,0.4405,27983,47,125
2977,2017, Tennessee,Putnam County,"Putnam County, Tennessee",77674,38650,39024,35.7,72346,1939,322,1177,0,971,12829,0.4799,22806,47,141
2978,2017, Tennessee,Robertson County,"Robertson County, Tennessee",70177,34260,35917,38.9,60959,4538,608,337,258,1824,8159,0.4179,28084,47,147
2979,2017, Tennessee,Rutherford County,"Rutherford County, Tennessee",317157,156174,160983,33.8,247022,47146,818,10840,0,9527,23377,0.4169,30572,47,149
2980,2017, Tennessee,Sevier County,"Sevier County, Tennessee",97638,47371,50267,43.2,,,,,,,14973,0.4147,23822,47,155
2981,2017, Tennessee,Shelby County,"Shelby County, Tennessee",936961,445610,491351,35.4,366230,501621,1514,23830,1917,15436,91760,0.5152,29187,47,157
2982,2017, Tennessee,Sullivan County,"Sullivan County, Tennessee",157158,76448,80710,45.1,147979,2926,241,839,93,3759,29416,0.5017,28488,47,163
2983,2017, Tennessee,Sumner County,"Sumner County, Tennessee",183545,89952,93593,39.8,161227,13745,880,2497,89,3269,22405,0.4541,33096,47,165
2984,2017, Tennessee,Washington County,"Washington County, Tennessee",127806,62381,65425,40.5,116058,5985,206,2386,0,2379,19080,0.4980,27924,47,179
2985,2017, Tennessee,Williamson County,"Williamson County, Tennessee",226257,109726,116531,38.6,201922,9027,277,9301,0,4886,19707,0.4301,49429,47,187
2986,2017, Tennessee,Wilson County,"Wilson County, Tennessee",136442,65897,70545,39.9,119705,9937,178,2776,107,1699,15873,0.3963,31510,47,189
2987,2017, Texas,Angelina County,"Angelina County, Texas",87805,43018,44787,37.4,70197,13998,225,1050,0,483,10882,0.4560,21580,48,005
2988,2017, Texas,Bastrop County,"Bastrop County, Texas",84761,44323,40438,38.3,60565,7170,295,648,0,1213,7575,0.3689,26469,48,021
2989,2017, Texas,Bell County,"Bell County, Texas",347833,172905,174928,31.2,221697,81137,2453,11321,2678,17683,29856,0.4129,24750,48,027
2990,2017, Texas,Bexar County,"Bexar County, Texas",1958578,967083,991495,33.5,1544827,152183,8639,51987,2543,67669,169627,0.4702,26187,48,029
2991,2017, Texas,Bowie County,"Bowie County, Texas",94012,47691,46321,38.1,65602,23468,1095,711,0,2396,10183,0.4880,25767,48,037
2992,2017, Texas,Brazoria County,"Brazoria County, Texas",362457,183893,178564,35.6,257337,51676,3208,23253,46,10594,28277,0.4174,32972,48,039
2993,2017, Texas,Brazos County,"Brazos County, Texas",222830,112616,110214,26.5,172921,23788,598,13105,33,6565,15545,0.5101,24844,48,041
2994,2017, Texas,Cameron County,"Cameron County, Texas",423725,206137,217588,31.8,397815,1564,1128,3190,0,3322,41273,0.4799,16392,48,061
2995,2017, Texas,Collin County,"Collin County, Texas",969603,476836,492767,37.0,670746,94354,4280,142921,598,32745,64331,0.4327,43248,48,085
2996,2017, Texas,Comal County,"Comal County, Texas",141009,69733,71276,41.2,130852,2610,459,1791,0,3159,16615,0.4348,36833,48,091
2997,2017, Texas,Coryell County,"Coryell County, Texas",74913,37069,37844,33.2,54389,10851,1258,1750,627,5053,5731,0.4233,21473,48,099
2998,2017, Texas,Dallas County,"Dallas County, Texas",2618148,1291395,1326753,33.5,1618292,591052,9294,167282,1107,67539,192537,0.4931,30678,48,113
2999,2017, Texas,Denton County,"Denton County, Texas",836210,411328,424882,35.5,626105,81973,4401,73861,566,28921,57573,0.4241,39298,48,121
3000,2017, Texas,Ector County,"Ector County, Texas",157087,78637,78450,30.1,117040,6779,764,1942,277,5319,10648,0.4116,24264,48,135
3001,2017, Texas,Ellis County,"Ellis County, Texas",173620,85650,87970,35.7,142527,15404,897,1333,216,8620,16403,0.3993,29922,48,139
3002,2017, Texas,El Paso County,"El Paso County, Texas",840410,413415,426995,32.4,628407,27504,4740,10834,812,21307,70311,0.4746,21227,48,141
3003,2017, Texas,Fort Bend County,"Fort Bend County, Texas",764828,375842,388986,36.4,400091,156794,964,158051,0,16788,49846,0.4402,37021,48,157
3004,2017, Texas,Galveston County,"Galveston County, Texas",335036,165346,169690,38.0,264334,42382,1461,12444,261,9730,35898,0.4590,35262,48,167
3005,2017, Texas,Grayson County,"Grayson County, Texas",131140,64739,66401,39.6,115225,7174,1626,2122,33,3989,15478,0.4414,27795,48,181
3006,2017, Texas,Gregg County,"Gregg County, Texas",123367,60106,63261,35.8,92085,24601,182,1408,375,2999,13869,0.4856,25533,48,183
3007,2017, Texas,Guadalupe County,"Guadalupe County, Texas",159659,78740,80919,36.7,112143,14081,293,2585,224,5611,16914,0.3949,28584,48,187
3008,2017, Texas,Harris County,"Harris County, Texas",4652980,2313626,2339354,33.6,2969448,880266,18632,329588,2930,111974,332277,0.4997,30917,48,201
3009,2017, Texas,Harrison County,"Harrison County, Texas",66661,31971,34690,37.5,48035,13979,232,564,0,1873,8157,0.4499,24092,48,203
3010,2017, Texas,Hays County,"Hays County, Texas",214485,107516,106969,32.0,187859,9325,1137,3218,123,6328,15812,0.4287,29562,48,209
3011,2017, Texas,Henderson County,"Henderson County, Texas",81064,39814,41250,43.6,71898,5190,662,995,0,699,13826,0.4538,24802,48,213
3012,2017, Texas,Hidalgo County,"Hidalgo County, Texas",860661,421610,439051,29.2,746379,4816,1726,9017,427,17085,64412,0.4902,16450,48,215
3013,2017, Texas,Hunt County,"Hunt County, Texas",93872,45671,48201,37.0,75429,6257,1145,1189,113,3007,10592,0.4577,26810,48,231
3014,2017, Texas,Jefferson County,"Jefferson County, Texas",256299,131261,125038,36.2,148171,86581,624,9954,225,5590,29629,0.4861,25667,48,245
3015,2017, Texas,Johnson County,"Johnson County, Texas",167301,84131,83170,37.0,154239,6910,312,1446,152,2950,16931,0.3748,26688,48,251
3016,2017, Texas,Kaufman County,"Kaufman County, Texas",122883,59791,63092,35.5,100421,13642,601,1340,249,3198,10348,0.4193,28126,48,257
3017,2017, Texas,Liberty County,"Liberty County, Texas",83658,41774,41884,35.9,64996,8749,356,334,22,509,9227,0.4145,20452,48,291
3018,2017, Texas,Lubbock County,"Lubbock County, Texas",305225,149503,155722,30.7,254691,22805,3202,7070,259,6394,27590,0.5027,26176,48,303
3019,2017, Texas,McLennan County,"McLennan County, Texas",251259,122932,128327,33.6,195426,36205,1849,4383,44,3821,27003,0.4753,25266,48,309
3020,2017, Texas,Midland County,"Midland County, Texas",165049,83247,81802,31.9,139975,11334,652,3560,0,1422,11652,0.4611,36572,48,329
3021,2017, Texas,Montgomery County,"Montgomery County, Texas",570934,282959,287975,37.2,494271,29571,1670,18574,73,10812,50316,0.4802,39391,48,339
3022,2017, Texas,Nacogdoches County,"Nacogdoches County, Texas",65580,31409,34171,31.0,48180,11812,1424,803,0,2115,7510,0.5118,24587,48,347
3023,2017, Texas,Nueces County,"Nueces County, Texas",361221,177884,183337,35.6,328098,12992,1959,7659,137,5432,40484,0.4748,26998,48,355
3024,2017, Texas,Orange County,"Orange County, Texas",85047,42261,42786,37.7,74132,7734,0,977,0,1225,10783,0.4440,28779,48,361
3025,2017, Texas,Parker County,"Parker County, Texas",133463,67323,66140,39.8,125928,1391,756,394,290,3544,15549,0.4170,34311,48,367
3026,2017, Texas,Potter County,"Potter County, Texas",120458,62795,57663,34.8,94792,11990,619,6351,144,3626,11104,0.4683,22179,48,375
3027,2017, Texas,Randall County,"Randall County, Texas",134442,66623,67819,35.6,117074,4015,236,1539,87,6775,13922,0.4366,32592,48,381
3028,2017, Texas,Rockwall County,"Rockwall County, Texas",96788,47644,49144,37.2,80338,6455,425,2158,0,2617,7671,0.4160,38965,48,397
3029,2017, Texas,San Patricio County,"San Patricio County, Texas",67215,33711,33504,37.0,61367,2326,17,319,84,1869,8187,0.4753,24756,48,409
3030,2017, Texas,Smith County,"Smith County, Texas",227727,109666,118061,37.5,176821,39238,591,4101,0,4007,23181,0.4643,26039,48,423
3031,2017, Texas,Tarrant County,"Tarrant County, Texas",2054475,1006745,1047730,34.5,1365771,339056,8583,110399,3761,61025,160402,0.4471,31221,48,439
3032,2017, Texas,Taylor County,"Taylor County, Texas",136290,67195,69095,32.4,99197,11176,1033,3133,253,2565,13622,0.4592,27386,48,441
3033,2017, Texas,Tom Green County,"Tom Green County, Texas",118019,58040,59979,34.1,95656,5472,514,1308,108,2098,13522,0.4613,27497,48,451
3034,2017, Texas,Travis County,"Travis County, Texas",1226698,619850,606848,34.3,866322,101281,7940,82866,244,43698,77753,0.4780,41348,48,453
3035,2017, Texas,Victoria County,"Victoria County, Texas",92084,45600,46484,36.0,80491,6252,519,415,0,2054,10573,0.4297,26070,48,469
3036,2017, Texas,Walker County,"Walker County, Texas",72245,43214,29031,35.4,52949,16575,922,464,0,969,4797,0.4964,17768,48,471
3037,2017, Texas,Webb County,"Webb County, Texas",274794,134384,140410,28.7,263746,659,569,1562,93,916,19815,0.4674,16587,48,479
3038,2017, Texas,Wichita County,"Wichita County, Texas",132000,68199,63801,33.9,98759,14139,1798,2225,88,4817,15801,0.4691,22518,48,485
3039,2017, Texas,Williamson County,"Williamson County, Texas",547545,268068,279477,36.2,435271,32555,1333,35988,204,25727,45279,0.4076,35696,48,491
3040,2017, Texas,Wise County,"Wise County, Texas",66181,33127,33054,38.2,61357,821,169,13,731,1853,7112,0.4425,27116,48,497
3041,2017, Utah,Cache County,"Cache County, Utah",124438,62606,61832,25.0,114044,712,708,1990,415,3768,7612,0.4201,21582,49,005
3042,2017, Utah,Davis County,"Davis County, Utah",347637,175502,172135,31.4,314383,4871,1253,6796,1680,13346,24178,0.3702,29701,49,011
3043,2017, Utah,Salt Lake County,"Salt Lake County, Utah",1135649,570288,565361,32.9,881021,21819,9864,46704,15672,39021,86986,0.4304,31366,49,035
3044,2017, Utah,Tooele County,"Tooele County, Utah",67456,34156,33300,31.6,61009,425,517,450,327,1816,4600,0.3321,25538,49,045
3045,2017, Utah,Utah County,"Utah County, Utah",606425,306715,299710,24.8,551442,3979,3001,10025,6030,16212,31345,0.4084,24333,49,049
3046,2017, Utah,Washington County,"Washington County, Utah",165662,82383,83279,37.0,149057,1280,318,3470,1608,2210,23442,0.4695,27580,49,053
3047,2017, Utah,Weber County,"Weber County, Utah",251769,126206,125563,32.5,220693,3016,1574,3432,435,9496,20425,0.4036,26234,49,057
3048,2017, Vermont,Chittenden County,"Chittenden County, Vermont",162372,79659,82713,36.3,146563,4498,518,7597,0,2743,18315,0.4696,37416,50,007
3049,2017, Virginia,Albemarle County,"Albemarle County, Virginia",107702,51481,56221,38.1,87742,10499,303,5939,0,2397,12556,0.4617,41309,51,003
3050,2017, Virginia,Arlington County,"Arlington County, Virginia",234965,116424,118541,34.8,166594,22603,648,24948,0,7696,14491,0.4445,69413,51,013
3051,2017, Virginia,Augusta County,"Augusta County, Virginia",75144,38608,36536,45.1,,,,,,,12167,0.4432,29201,51,015
3052,2017, Virginia,Bedford County,"Bedford County, Virginia",77974,38602,39372,47.5,69764,5350,108,911,0,1266,12413,0.4072,31922,51,019
3053,2017, Virginia,Chesterfield County,"Chesterfield County, Virginia",343599,165004,178595,39.5,236443,79750,1382,12222,243,10010,35376,0.4092,37200,51,041
3054,2017, Virginia,Fairfax County,"Fairfax County, Virginia",1148433,569115,579318,38.1,702118,111307,3820,223364,693,55716,82235,0.4305,53485,51,059
3055,2017, Virginia,Fauquier County,"Fauquier County, Virginia",69465,34301,35164,41.1,,,,,,,6677,0.3903,41418,51,061
3056,2017, Virginia,Frederick County,"Frederick County, Virginia",86484,42731,43753,42.0,77885,3498,91,992,0,3176,10558,0.3796,32946,51,069
3057,2017, Virginia,Hanover County,"Hanover County, Virginia",105923,52639,53284,42.7,91302,10109,289,1958,215,1879,12201,0.4042,39079,51,085
3058,2017, Virginia,Henrico County,"Henrico County, Virginia",327898,155059,172839,38.6,183612,97517,336,27176,139,10882,37236,0.4564,37618,51,087
3059,2017, Virginia,James City County,"James City County, Virginia",75524,36119,39405,45.5,,,,,,,11071,0.4190,40420,51,095
3060,2017, Virginia,Loudoun County,"Loudoun County, Virginia",398080,197123,200957,36.4,257106,32358,1412,75816,298,18079,21993,0.3811,52417,51,107
3061,2017, Virginia,Montgomery County,"Montgomery County, Virginia",98559,51775,46784,27.9,85002,4535,935,6698,64,729,9309,0.4849,27360,51,121
3062,2017, Virginia,Prince William County,"Prince William County, Virginia",463023,232008,231015,35.3,255353,98510,1464,37618,274,27185,28858,0.3816,39583,51,153
3063,2017, Virginia,Roanoke County,"Roanoke County, Virginia",93730,44366,49364,43.5,82754,5344,0,3326,0,1684,14699,0.4567,36126,51,161
3064,2017, Virginia,Rockingham County,"Rockingham County, Virginia",80227,39536,40691,40.8,73720,2710,30,703,234,2462,11216,0.4174,29124,51,165
3065,2017, Virginia,Spotsylvania County,"Spotsylvania County, Virginia",133033,65866,67167,38.4,95025,19618,1023,3542,0,7779,12697,0.3886,35105,51,177
3066,2017, Virginia,Stafford County,"Stafford County, Virginia",146649,74571,72078,36.2,101964,23414,698,3604,143,10238,10078,0.3458,40449,51,179
3067,2017, Virginia,York County,"York County, Virginia",67739,33235,34504,39.3,50501,8501,0,3613,315,3704,7126,0.3756,39102,51,199
3068,2017, Virginia,Alexandria city,"Alexandria city, Virginia",160035,76850,83185,37.0,98509,37374,595,9296,60,6288,10613,0.4337,57344,51,510
3069,2017, Virginia,Chesapeake city,"Chesapeake city, Virginia",240397,117602,122795,36.7,146245,73562,580,7690,71,10185,24110,0.4068,33906,51,550
3070,2017, Virginia,Hampton city,"Hampton city, Virginia",134669,65262,69407,36.6,54485,66723,436,3334,159,6221,16714,0.4453,30211,51,650
3071,2017, Virginia,Lynchburg city,"Lynchburg city, Virginia",80995,37085,43910,27.8,52171,22349,555,2168,31,2818,9123,0.4342,21654,51,680
3072,2017, Virginia,Newport News city,"Newport News city, Virginia",179388,86834,92554,33.4,87810,72769,928,5799,159,9277,18689,0.4496,26539,51,700
3073,2017, Virginia,Norfolk city,"Norfolk city, Virginia",244703,127975,116728,30.5,113412,101382,1095,8664,137,11827,21573,0.4912,28592,51,710
3074,2017, Virginia,Portsmouth city,"Portsmouth city, Virginia",94572,45149,49423,36.0,37326,50430,494,1294,70,3793,11645,0.4018,24258,51,740
3075,2017, Virginia,Richmond city,"Richmond city, Virginia",227032,107065,119967,34.0,103616,107022,90,4645,0,8284,21547,0.5258,29782,51,760
3076,2017, Virginia,Roanoke city,"Roanoke city, Virginia",99837,47869,51968,40.0,61187,28160,337,3141,0,4820,13084,0.4904,26705,51,770
3077,2017, Virginia,Suffolk city,"Suffolk city, Virginia",90237,43664,46573,37.3,46675,37496,323,2023,0,3417,11253,0.4468,32610,51,800
3078,2017, Virginia,Virginia Beach city,"Virginia Beach city, Virginia",450435,221666,228769,36.2,294819,85486,1123,30751,365,26366,44762,0.4329,36608,51,810
3079,2017, Washington,Benton County,"Benton County, Washington",198171,99250,98921,36.1,164430,3095,2536,6642,0,5988,22997,0.4421,31137,53,005
3080,2017, Washington,Chelan County,"Chelan County, Washington",76533,38422,38111,40.6,63002,275,476,862,130,2567,10455,0.4373,29303,53,007
